"started_at","ended_at","duration","start_station_id","start_station_name","start_station_description","start_station_latitude","start_station_longitude","end_station_id","end_station_name","end_station_description","end_station_latitude","end_station_longitude"
"2019-09-20 00:12:29.155000+00:00","2019-09-20 00:38:14.804000+00:00","1545","1039","Lothian Road","Outside the Usher Hall","55.947409199207115","-3.2057654971365537","356","East London Street","Outside St. Mary's Primary School","55.95994339132352","-3.187329201962484"
"2019-09-20 00:12:48.903000+00:00","2019-09-20 00:38:06.992000+00:00","1518","1039","Lothian Road","Outside the Usher Hall","55.947409199207115","-3.2057654971365537","356","East London Street","Outside St. Mary's Primary School","55.95994339132352","-3.187329201962484"
"2019-09-20 00:17:14.461000+00:00","2019-09-20 00:31:34.913000+00:00","860","248","Bristo Square","Bristo Square, near Potterrow","55.94583371599285","-3.189053072075467","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929"
"2019-09-20 00:41:12.977000+00:00","2019-09-20 01:11:54.114000+00:00","1841","183","Waverley Bridge","near the top of the South ramp","55.95134439884462","-3.1914209989898836","183","Waverley Bridge","near the top of the South ramp","55.95134439884462","-3.1914209989898836"
"2019-09-20 00:45:47.707000+00:00","2019-09-20 00:53:47.331000+00:00","479","1028","The Tron","Next to Tron Kirk Royal Mile","55.95003729291336","-3.1878215188269223","1024","Meadow Place","End of Meadow Place","55.940237631689435","-3.194640214184801"
"2019-09-20 00:47:46.218000+00:00","2019-09-20 00:50:43.951000+00:00","177","265","Meadows East","Melville Terrace","55.939809466328285","-3.182738850746432","1024","Meadow Place","End of Meadow Place","55.940237631689435","-3.194640214184801"
"2019-09-20 00:51:36.133000+00:00","2019-09-20 01:24:53.554000+00:00","1997","366","Dudley Gardens","Corner of Dudley Gardens on Newhaven Road","55.97592062794979","-3.1913460792943624","1028","The Tron","Next to Tron Kirk Royal Mile","55.95003729291336","-3.1878215188269223"
"2019-09-20 00:51:40.217000+00:00","2019-09-20 01:24:56.414000+00:00","1996","366","Dudley Gardens","Corner of Dudley Gardens on Newhaven Road","55.97592062794979","-3.1913460792943624","1028","The Tron","Next to Tron Kirk Royal Mile","55.95003729291336","-3.1878215188269223"
"2019-09-20 01:46:51.583000+00:00","2019-09-20 02:01:51.743000+00:00","900","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929"
"2019-09-20 02:02:23.206000+00:00","2019-09-20 02:15:44.060000+00:00","800","873","Corstorphine Road","Outside Forestry & Land Scotland","55.94174288122498","-3.2714843607752755","885","Wester Coates Terrace","Corner of Wester Coates Terrace & Roseburn Terrace","55.9456092021698","-3.2317156191592176"
"2019-09-20 02:03:13.985000+00:00","2019-09-20 02:19:45.301000+00:00","991","289","Castle Street","Near Rose Street","55.951500737349754","-3.2031839065252825","1038","South Trinity Road","Corner of South Trinity Road and Ferry Road","55.97132539148155","-3.207963567424258"
"2019-09-20 02:09:05.326000+00:00","2019-09-20 02:26:25.470000+00:00","1040","1019","Grassmarket","West end of Grassmarket","55.947097278583385","-3.1972457326126005","347","Simon Square","Corner of Simon Square & Gilmour Street","55.944867799682754","-3.182670511194715"
"2019-09-20 02:14:23.250000+00:00","2019-09-20 03:08:25.206000+00:00","3241","1028","The Tron","Next to Tron Kirk Royal Mile","55.95003729291336","-3.1878215188269223","1041","Milton Road - Edinburgh College","Milton Road Campus","55.944051353414075","-3.098567246199309"
"2019-09-20 02:16:29.537000+00:00","2019-09-20 02:25:02.554000+00:00","513","189","City Chambers","City Chambers Quadrangle","55.95010933017899","-3.190257770093808","355","Inverleith Row","Corner of Inverleith Row & Inverleith Terrace","55.964145597867244","-3.2020735606114386"
"2019-09-20 02:16:33.302000+00:00","2019-09-20 02:36:59.030000+00:00","1225","289","Castle Street","Near Rose Street","55.951500737349754","-3.2031839065252825","865","Craigleith Road","Craigleith road by bus stop","55.95661859471628","-3.2378029682010947"
"2019-09-20 02:17:11.019000+00:00","2019-09-20 02:54:35.319000+00:00","2244","296","Castle Terrace","Corner of Castle Terrace and Lady Lawson St","55.94676648672239","-3.2020378290551434","1019","Grassmarket","West end of Grassmarket","55.947097278583385","-3.1972457326126005"
"2019-09-20 02:31:31.204000+00:00","2019-09-20 03:07:35.432000+00:00","2164","256","St Andrews House","beside Jacobs ladder","55.95316433242384","-3.181682340931843","257","Portobello","Edinburgh Leisure Tumbles Centre","55.957004308392506","-3.1168881187301167"
"2019-09-20 02:31:50.028000+00:00","2019-09-20 03:08:05.691000+00:00","2175","256","St Andrews House","beside Jacobs ladder","55.95316433242384","-3.181682340931843","257","Portobello","Edinburgh Leisure Tumbles Centre","55.957004308392506","-3.1168881187301167"
"2019-09-20 02:34:12.781000+00:00","2019-09-20 03:06:22.069000+00:00","1929","256","St Andrews House","beside Jacobs ladder","55.95316433242384","-3.181682340931843","257","Portobello","Edinburgh Leisure Tumbles Centre","55.957004308392506","-3.1168881187301167"
"2019-09-20 02:34:46.338000+00:00","2019-09-20 03:06:18.756000+00:00","1892","256","St Andrews House","beside Jacobs ladder","55.95316433242384","-3.181682340931843","257","Portobello","Edinburgh Leisure Tumbles Centre","55.957004308392506","-3.1168881187301167"
"2019-09-20 02:48:43.729000+00:00","2019-09-20 03:01:45.797000+00:00","782","259","St Andrew Square","North East corner","55.95490573198223","-3.192443756949956","366","Dudley Gardens","Corner of Dudley Gardens on Newhaven Road","55.97592062794979","-3.1913460792943624"
"2019-09-20 02:48:52.657000+00:00","2019-09-20 03:02:38.118000+00:00","825","259","St Andrew Square","North East corner","55.95490573198223","-3.192443756949956","366","Dudley Gardens","Corner of Dudley Gardens on Newhaven Road","55.97592062794979","-3.1913460792943624"
"2019-09-20 03:26:20.176000+00:00","2019-09-20 03:42:13.205000+00:00","953","259","St Andrew Square","North East corner","55.95490573198223","-3.192443756949956","865","Craigleith Road","Craigleith road by bus stop","55.95661859471628","-3.2378029682010947"
"2019-09-20 03:56:55.990000+00:00","2019-09-20 04:07:29.838000+00:00","633","247","Charlotte Square","North Corner of Charlotte Square","55.95233546161639","-3.2071011721072864","884","IGMM","IGMM at Western General Hospital","55.96248692705142","-3.232031328469361"
"2019-09-20 04:32:53.694000+00:00","2019-09-20 04:52:57.199000+00:00","1203","357","Macdonald Road","Macdonald Road","55.963995150971236","-3.1851887678931234","884","IGMM","IGMM at Western General Hospital","55.96248692705142","-3.232031328469361"
"2019-09-20 05:30:44.689000+00:00","2019-09-20 05:39:42.803000+00:00","538","1091","Holyrood Road","Opposite St Leonards Land","55.94955950619123","-3.180413257527789","246","Royal Commonwealth Pool","Royal Commonwealth Pool Entrance","55.939000247888764","-3.173923554315593"
"2019-09-20 05:31:15.680000+00:00","2019-09-20 05:37:01.698000+00:00","346","1026","Constitution Street","Next to Burns Statue","55.97544142756835","-3.166806411195239","285","Ocean Terminal","Debenhams / Puregym entrance","55.981286014792985","-3.176351263805259"
"2019-09-20 05:35:12.737000+00:00","2019-09-20 05:44:46.631000+00:00","573","246","Royal Commonwealth Pool","Royal Commonwealth Pool Entrance","55.939000247888764","-3.173923554315593","171","George Square","George Square, south side in front of University library","55.94308406301113","-3.1883110727223993"
"2019-09-20 06:07:32.518000+00:00","2019-09-20 06:59:18.576000+00:00","3106","1024","Meadow Place","End of Meadow Place","55.940237631689435","-3.194640214184801","171","George Square","George Square, south side in front of University library","55.94308406301113","-3.1883110727223993"
"2019-09-20 06:18:14.278000+00:00","2019-09-20 06:31:03.576000+00:00","769","285","Ocean Terminal","Debenhams / Puregym entrance","55.981286014792985","-3.176351263805259","355","Inverleith Row","Corner of Inverleith Row & Inverleith Terrace","55.964145597867244","-3.2020735606114386"
"2019-09-20 06:21:01.492000+00:00","2019-09-20 06:32:54.899000+00:00","713","1038","South Trinity Road","Corner of South Trinity Road and Ferry Road","55.97132539148155","-3.207963567424258","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277"
"2019-09-20 06:22:51.864000+00:00","2019-09-20 06:47:12.017000+00:00","1460","881","Tollcross","Outside Piccolino","55.94428069681837","-3.2029643592377397","253","Kings Building 2","Sanderson Building","55.92320215516664","-3.1716462453634904"
"2019-09-20 06:25:33.615000+00:00","2019-09-20 06:45:05.774000+00:00","1172","1025","Dundee Terrace","Corner of Dundee Street & Dundee Terrace","55.93970989541296","-3.2205889336679547","264","Pollock Halls","Pollock Halls Entrance","55.939963469723715","-3.1715859343115653"
"2019-09-20 06:30:01.355000+00:00","2019-09-20 06:40:34.006000+00:00","632","358","Leith Walk","Leith Walk opposite Dalmeny Street","55.96503980507732","-3.1766864147848537","259","St Andrew Square","North East corner","55.95490573198223","-3.192443756949956"
"2019-09-20 06:39:26.709000+00:00","2019-09-20 06:46:07.406000+00:00","400","366","Dudley Gardens","Corner of Dudley Gardens on Newhaven Road","55.97592062794979","-3.1913460792943624","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929"
"2019-09-20 06:43:23.137000+00:00","2019-09-20 06:50:51.276000+00:00","448","290","Bruntsfield links","Corner of Bruntsfield Terrace and Bruntsfield Place","55.93715871276677","-3.206435329645956","265","Meadows East","Melville Terrace","55.939809466328285","-3.182738850746432"
"2019-09-20 06:46:33.563000+00:00","2019-09-20 06:55:41.751000+00:00","548","885","Wester Coates Terrace","Corner of Wester Coates Terrace & Roseburn Terrace","55.9456092021698","-3.2317156191592176","247","Charlotte Square","North Corner of Charlotte Square","55.95233546161639","-3.2071011721072864"
"2019-09-20 06:51:14.462000+00:00","2019-09-20 06:57:59.537000+00:00","405","256","St Andrews House","beside Jacobs ladder","55.95316433242384","-3.181682340931843","289","Castle Street","Near Rose Street","55.951500737349754","-3.2031839065252825"
"2019-09-20 06:51:52.616000+00:00","2019-09-20 07:22:21.898000+00:00","1829","249","Fountainbridge","Fountainbridge by Gardner's Crescent","55.94335692764551","-3.2092475016246453","254","Kings Building 3","Kings Building House","55.923478807846635","-3.1753845849070785"
"2019-09-20 06:55:13.504000+00:00","2019-09-20 07:42:25.995000+00:00","2832","349","Orchard Brae House","Outside Orchard Brae House on Queensferry Road","55.95508276879095","-3.2236342639564555","1050","EICC","Outside Edinburgh International Conference Centre","55.94607055533778","-3.2103963310007657"
"2019-09-20 06:56:46.360000+00:00","2019-09-20 07:03:22.830000+00:00","396","1028","The Tron","Next to Tron Kirk Royal Mile","55.95003729291336","-3.1878215188269223","1024","Meadow Place","End of Meadow Place","55.940237631689435","-3.194640214184801"
"2019-09-20 06:56:59.686000+00:00","2019-09-20 07:10:16.351000+00:00","796","1025","Dundee Terrace","Corner of Dundee Street & Dundee Terrace","55.93970989541296","-3.2205889336679547","1025","Dundee Terrace","Corner of Dundee Street & Dundee Terrace","55.93970989541296","-3.2205889336679547"
"2019-09-20 07:02:06.120000+00:00","2019-09-20 07:24:06.039000+00:00","1319","1041","Milton Road - Edinburgh College","Milton Road Campus","55.944051353414075","-3.098567246199309","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277"
"2019-09-20 07:05:19.555000+00:00","2019-09-20 07:21:51.355000+00:00","991","1090","Hillside Crescent","East end of Hillside Crescent","55.95787194536338","-3.1758883709196652","884","IGMM","IGMM at Western General Hospital","55.96248692705142","-3.232031328469361"
"2019-09-20 07:13:59.334000+00:00","2019-09-20 07:25:41.340000+00:00","702","355","Inverleith Row","Corner of Inverleith Row & Inverleith Terrace","55.964145597867244","-3.2020735606114386","1026","Constitution Street","Next to Burns Statue","55.97544142756835","-3.166806411195239"
"2019-09-20 07:14:51.465000+00:00","2019-09-20 07:27:49.439000+00:00","777","868","Dundas Street","Corner of Dundas Street & Henderson Row","55.96094446922441","-3.2013869942491056","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277"
"2019-09-20 07:23:26.133000+00:00","2019-09-20 07:35:09.534000+00:00","703","346","Morningside Road","Corner of Morningside Road & Morningside Park by M & S car park","55.92798551356313","-3.209738736635245","253","Kings Building 2","Sanderson Building","55.92320215516664","-3.1716462453634904"
"2019-09-20 07:24:00.220000+00:00","2019-09-20 07:37:00.151000+00:00","779","290","Bruntsfield links","Corner of Bruntsfield Terrace and Bruntsfield Place","55.93715871276677","-3.206435329645956","247","Charlotte Square","North Corner of Charlotte Square","55.95233546161639","-3.2071011721072864"
"2019-09-20 07:25:17.171000+00:00","2019-09-20 07:41:34.442000+00:00","977","865","Craigleith Road","Craigleith road by bus stop","55.95661859471628","-3.2378029682010947","885","Wester Coates Terrace","Corner of Wester Coates Terrace & Roseburn Terrace","55.9456092021698","-3.2317156191592176"
"2019-09-20 07:27:00.474000+00:00","2019-09-20 07:41:55.526000+00:00","895","258","Stockbridge","Hamilton Place by Dean Bank Lane","55.95856558589723","-3.2080701822277433","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277"
"2019-09-20 07:27:54.406000+00:00","2019-09-20 07:45:10.087000+00:00","1035","1028","The Tron","Next to Tron Kirk Royal Mile","55.95003729291336","-3.1878215188269223","254","Kings Building 3","Kings Building House","55.923478807846635","-3.1753845849070785"
"2019-09-20 07:28:08.080000+00:00","2019-09-20 07:41:37.343000+00:00","809","265","Meadows East","Melville Terrace","55.939809466328285","-3.182738850746432","289","Castle Street","Near Rose Street","55.951500737349754","-3.2031839065252825"
"2019-09-20 07:29:31.323000+00:00","2019-09-20 07:46:52.846000+00:00","1041","249","Fountainbridge","Fountainbridge by Gardner's Crescent","55.94335692764551","-3.2092475016246453","1042","Kings Buildings - Murchison House","West end of campus","55.92446420087144","-3.1787315124754514"
"2019-09-20 07:29:53.204000+00:00","2019-09-20 07:55:22.515000+00:00","1529","1038","South Trinity Road","Corner of South Trinity Road and Ferry Road","55.97132539148155","-3.207963567424258","359","Causewayside","Causewayside outside NLS","55.93642987756881","-3.1801149035579783"
"2019-09-20 07:30:52.521000+00:00","2019-09-20 07:52:55.035000+00:00","1322","264","Pollock Halls","Pollock Halls Entrance","55.939963469723715","-3.1715859343115653","253","Kings Building 2","Sanderson Building","55.92320215516664","-3.1716462453634904"
"2019-09-20 07:31:11.184000+00:00","2019-09-20 07:39:52.919000+00:00","521","290","Bruntsfield links","Corner of Bruntsfield Terrace and Bruntsfield Place","55.93715871276677","-3.206435329645956","248","Bristo Square","Bristo Square, near Potterrow","55.94583371599285","-3.189053072075467"
"2019-09-20 07:31:13.387000+00:00","2019-09-20 07:54:33.924000+00:00","1400","876","Murrayfield","Riversdale Crescent","55.94476686576929","-3.243687888944919","868","Dundas Street","Corner of Dundas Street & Henderson Row","55.96094446922441","-3.2013869942491056"
"2019-09-20 07:31:54.973000+00:00","2019-09-20 07:39:34.095000+00:00","459","1091","Holyrood Road","Opposite St Leonards Land","55.94955950619123","-3.180413257527789","1019","Grassmarket","West end of Grassmarket","55.947097278583385","-3.1972457326126005"
"2019-09-20 07:33:00.769000+00:00","2019-09-20 07:50:02.102000+00:00","1021","890","West Crosscauseway","Corner of West Crosscauseway & Buccleugh Street","55.943861983330955","-3.184972223259024","253","Kings Building 2","Sanderson Building","55.92320215516664","-3.1716462453634904"
"2019-09-20 07:34:20.101000+00:00","2019-09-20 07:44:15.743000+00:00","595","1038","South Trinity Road","Corner of South Trinity Road and Ferry Road","55.97132539148155","-3.207963567424258","259","St Andrew Square","North East corner","55.95490573198223","-3.192443756949956"
"2019-09-20 07:34:51.741000+00:00","2019-09-20 07:46:50.772000+00:00","719","265","Meadows East","Melville Terrace","55.939809466328285","-3.182738850746432","254","Kings Building 3","Kings Building House","55.923478807846635","-3.1753845849070785"
"2019-09-20 07:35:14.184000+00:00","2019-09-20 07:56:29.477000+00:00","1275","253","Kings Building 2","Sanderson Building","55.92320215516664","-3.1716462453634904","1017","Crichton Street","East end of street","55.94478427951007","-3.186906245433761"
"2019-09-20 07:35:34.945000+00:00","2019-09-20 08:01:48.088000+00:00","1573","183","Waverley Bridge","near the top of the South ramp","55.95134439884462","-3.1914209989898836","296","Castle Terrace","Corner of Castle Terrace and Lady Lawson St","55.94676648672239","-3.2020378290551434"
"2019-09-20 07:36:43.991000+00:00","2019-09-20 07:58:10.451000+00:00","1286","296","Castle Terrace","Corner of Castle Terrace and Lady Lawson St","55.94676648672239","-3.2020378290551434","296","Castle Terrace","Corner of Castle Terrace and Lady Lawson St","55.94676648672239","-3.2020378290551434"
"2019-09-20 07:37:14.297000+00:00","2019-09-20 07:42:43.895000+00:00","329","259","St Andrew Square","North East corner","55.95490573198223","-3.192443756949956","868","Dundas Street","Corner of Dundas Street & Henderson Row","55.96094446922441","-3.2013869942491056"
"2019-09-20 07:37:59.075000+00:00","2019-09-20 07:47:04.578000+00:00","545","1090","Hillside Crescent","East end of Hillside Crescent","55.95787194536338","-3.1758883709196652","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929"
"2019-09-20 07:38:25.194000+00:00","2019-09-20 07:53:00.102000+00:00","874","1092","Dalry Road Lidl","","55.94179129688128","-3.2224153095964994","251","Waverley Station","Platform level near Calton Road Exit","55.952641035774384","-3.187526919462357"
"2019-09-20 07:38:41.206000+00:00","2019-09-20 07:54:20.906000+00:00","939","1091","Holyrood Road","Opposite St Leonards Land","55.94955950619123","-3.180413257527789","253","Kings Building 2","Sanderson Building","55.92320215516664","-3.1716462453634904"
"2019-09-20 07:39:32.544000+00:00","2019-09-20 07:46:19.830000+00:00","407","1051","Warrender Park Road","On corner with Spottiswoode Street","55.93836921723555","-3.1980326885466184","248","Bristo Square","Bristo Square, near Potterrow","55.94583371599285","-3.189053072075467"
"2019-09-20 07:39:34.543000+00:00","2019-09-20 07:45:24.643000+00:00","350","1025","Dundee Terrace","Corner of Dundee Street & Dundee Terrace","55.93970989541296","-3.2205889336679547","1050","EICC","Outside Edinburgh International Conference Centre","55.94607055533778","-3.2103963310007657"
"2019-09-20 07:39:52.246000+00:00","2019-09-20 07:54:30.772000+00:00","878","347","Simon Square","Corner of Simon Square & Gilmour Street","55.944867799682754","-3.182670511194715","253","Kings Building 2","Sanderson Building","55.92320215516664","-3.1716462453634904"
"2019-09-20 07:40:08.108000+00:00","2019-09-20 07:59:57.230000+00:00","1189","260","Lauriston Place","near Chalmers Street","55.944771652335476","-3.1972658564195626","253","Kings Building 2","Sanderson Building","55.92320215516664","-3.1716462453634904"
"2019-09-20 07:40:12.076000+00:00","2019-09-20 08:05:08.878000+00:00","1496","260","Lauriston Place","near Chalmers Street","55.944771652335476","-3.1972658564195626","252","Kings Buildings 1","Grant Institute","55.92418540667696","-3.173830830087809"
"2019-09-20 07:40:14.375000+00:00","2019-09-20 07:46:55.170000+00:00","400","259","St Andrew Square","North East corner","55.95490573198223","-3.192443756949956","355","Inverleith Row","Corner of Inverleith Row & Inverleith Terrace","55.964145597867244","-3.2020735606114386"
"2019-09-20 07:40:26.895000+00:00","2019-09-20 07:47:44.209000+00:00","437","264","Pollock Halls","Pollock Halls Entrance","55.939963469723715","-3.1715859343115653","171","George Square","George Square, south side in front of University library","55.94308406301113","-3.1883110727223993"
"2019-09-20 07:41:00.973000+00:00","2019-09-20 07:46:39.376000+00:00","338","259","St Andrew Square","North East corner","55.95490573198223","-3.192443756949956","289","Castle Street","Near Rose Street","55.951500737349754","-3.2031839065252825"
"2019-09-20 07:43:06.018000+00:00","2019-09-20 07:53:34.868000+00:00","628","265","Meadows East","Melville Terrace","55.939809466328285","-3.182738850746432","252","Kings Buildings 1","Grant Institute","55.92418540667696","-3.173830830087809"
"2019-09-20 07:44:19.269000+00:00","2019-09-20 07:53:49.582000+00:00","570","264","Pollock Halls","Pollock Halls Entrance","55.939963469723715","-3.1715859343115653","253","Kings Building 2","Sanderson Building","55.92320215516664","-3.1716462453634904"
"2019-09-20 07:44:40.385000+00:00","2019-09-20 07:57:13.026000+00:00","752","1090","Hillside Crescent","East end of Hillside Crescent","55.95787194536338","-3.1758883709196652","260","Lauriston Place","near Chalmers Street","55.944771652335476","-3.1972658564195626"
"2019-09-20 07:45:07.106000+00:00","2019-09-20 07:52:30.596000+00:00","443","264","Pollock Halls","Pollock Halls Entrance","55.939963469723715","-3.1715859343115653","890","West Crosscauseway","Corner of West Crosscauseway & Buccleugh Street","55.943861983330955","-3.184972223259024"
"2019-09-20 07:46:25.649000+00:00","2019-09-20 07:59:52.303000+00:00","806","346","Morningside Road","Corner of Morningside Road & Morningside Park by M & S car park","55.92798551356313","-3.209738736635245","254","Kings Building 3","Kings Building House","55.923478807846635","-3.1753845849070785"
"2019-09-20 07:46:35.715000+00:00","2019-09-20 07:55:06.052000+00:00","510","246","Royal Commonwealth Pool","Royal Commonwealth Pool Entrance","55.939000247888764","-3.173923554315593","1091","Holyrood Road","Opposite St Leonards Land","55.94955950619123","-3.180413257527789"
"2019-09-20 07:48:05.838000+00:00","2019-09-20 07:57:45.414000+00:00","579","256","St Andrews House","beside Jacobs ladder","55.95316433242384","-3.181682340931843","248","Bristo Square","Bristo Square, near Potterrow","55.94583371599285","-3.189053072075467"
"2019-09-20 07:49:37.626000+00:00","2019-09-20 08:07:55.027000+00:00","1097","877","Murrayfield Avenue","Corner of Murrayfield Avenue & Murrayfield Place","55.94632179137708","-3.236542329964095","248","Bristo Square","Bristo Square, near Potterrow","55.94583371599285","-3.189053072075467"
"2019-09-20 07:49:39.905000+00:00","2019-09-20 07:58:39.851000+00:00","539","344","Marchmont Crescent","Corner of Marchmont Crescent & Marchmont Road","55.936397496743666","-3.194252202886105","254","Kings Building 3","Kings Building House","55.923478807846635","-3.1753845849070785"
"2019-09-20 07:49:57.299000+00:00","2019-09-20 07:59:04.031000+00:00","546","344","Marchmont Crescent","Corner of Marchmont Crescent & Marchmont Road","55.936397496743666","-3.194252202886105","253","Kings Building 2","Sanderson Building","55.92320215516664","-3.1716462453634904"
"2019-09-20 07:49:57.891000+00:00","2019-09-20 08:03:47.268000+00:00","829","171","George Square","George Square, south side in front of University library","55.94308406301113","-3.1883110727223993","254","Kings Building 3","Kings Building House","55.923478807846635","-3.1753845849070785"
"2019-09-20 07:50:36.031000+00:00","2019-09-20 08:54:43.333000+00:00","3847","865","Craigleith Road","Craigleith road by bus stop","55.95661859471628","-3.2378029682010947","247","Charlotte Square","North Corner of Charlotte Square","55.95233546161639","-3.2071011721072864"
"2019-09-20 07:51:12.841000+00:00","2019-09-20 07:59:52.422000+00:00","519","265","Meadows East","Melville Terrace","55.939809466328285","-3.182738850746432","253","Kings Building 2","Sanderson Building","55.92320215516664","-3.1716462453634904"
"2019-09-20 07:52:27.382000+00:00","2019-09-20 08:08:26.530000+00:00","959","265","Meadows East","Melville Terrace","55.939809466328285","-3.182738850746432","254","Kings Building 3","Kings Building House","55.923478807846635","-3.1753845849070785"
"2019-09-20 07:52:37.262000+00:00","2019-09-20 07:59:13.478000+00:00","396","290","Bruntsfield links","Corner of Bruntsfield Terrace and Bruntsfield Place","55.93715871276677","-3.206435329645956","171","George Square","George Square, south side in front of University library","55.94308406301113","-3.1883110727223993"
"2019-09-20 07:52:41.714000+00:00","2019-09-20 08:00:47.337000+00:00","485","359","Causewayside","Causewayside outside NLS","55.93642987756881","-3.1801149035579783","254","Kings Building 3","Kings Building House","55.923478807846635","-3.1753845849070785"
"2019-09-20 07:55:15.032000+00:00","2019-09-20 08:00:50.864000+00:00","335","881","Tollcross","Outside Piccolino","55.94428069681837","-3.2029643592377397","171","George Square","George Square, south side in front of University library","55.94308406301113","-3.1883110727223993"
"2019-09-20 07:55:58.179000+00:00","2019-09-20 08:04:52.532000+00:00","534","265","Meadows East","Melville Terrace","55.939809466328285","-3.182738850746432","1039","Lothian Road","Outside the Usher Hall","55.947409199207115","-3.2057654971365537"
"2019-09-20 07:58:02.045000+00:00","2019-09-20 08:14:50.037000+00:00","1007","1090","Hillside Crescent","East end of Hillside Crescent","55.95787194536338","-3.1758883709196652","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277"
"2019-09-20 07:58:03.521000+00:00","2019-09-20 08:23:56.510000+00:00","1552","183","Waverley Bridge","near the top of the South ramp","55.95134439884462","-3.1914209989898836","254","Kings Building 3","Kings Building House","55.923478807846635","-3.1753845849070785"
"2019-09-20 08:00:40.395000+00:00","2019-09-20 08:10:33.850000+00:00","593","261","Brunswick Place - Virtual","Junction Brunswick Street and Elm Row","55.960929747664","-3.1810053147805775","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277"
"2019-09-20 08:03:41.585000+00:00","2019-09-20 08:11:48.595000+00:00","487","346","Morningside Road","Corner of Morningside Road & Morningside Park by M & S car park","55.92798551356313","-3.209738736635245","1051","Warrender Park Road","On corner with Spottiswoode Street","55.93836921723555","-3.1980326885466184"
"2019-09-20 08:03:41.805000+00:00","2019-09-20 08:21:30.208000+00:00","1068","1025","Dundee Terrace","Corner of Dundee Street & Dundee Terrace","55.93970989541296","-3.2205889336679547","254","Kings Building 3","Kings Building House","55.923478807846635","-3.1753845849070785"
"2019-09-20 08:05:56.320000+00:00","2019-09-20 08:13:48.575000+00:00","472","359","Causewayside","Causewayside outside NLS","55.93642987756881","-3.1801149035579783","253","Kings Building 2","Sanderson Building","55.92320215516664","-3.1716462453634904"
"2019-09-20 08:06:21.190000+00:00","2019-09-20 08:12:15.686000+00:00","354","259","St Andrew Square","North East corner","55.95490573198223","-3.192443756949956","868","Dundas Street","Corner of Dundas Street & Henderson Row","55.96094446922441","-3.2013869942491056"
"2019-09-20 08:06:31.081000+00:00","2019-09-20 08:22:02.282000+00:00","931","253","Kings Building 2","Sanderson Building","55.92320215516664","-3.1716462453634904","296","Castle Terrace","Corner of Castle Terrace and Lady Lawson St","55.94676648672239","-3.2020378290551434"
"2019-09-20 08:09:41.670000+00:00","2019-09-20 08:23:24.111000+00:00","822","1025","Dundee Terrace","Corner of Dundee Street & Dundee Terrace","55.93970989541296","-3.2205889336679547","1091","Holyrood Road","Opposite St Leonards Land","55.94955950619123","-3.180413257527789"
"2019-09-20 08:10:18.073000+00:00","2019-09-20 08:18:08.037000+00:00","469","259","St Andrew Square","North East corner","55.95490573198223","-3.192443756949956","868","Dundas Street","Corner of Dundas Street & Henderson Row","55.96094446922441","-3.2013869942491056"
"2019-09-20 08:11:50.741000+00:00","2019-09-20 08:19:44.924000+00:00","474","289","Castle Street","Near Rose Street","55.951500737349754","-3.2031839065252825","1090","Hillside Crescent","East end of Hillside Crescent","55.95787194536338","-3.1758883709196652"
"2019-09-20 08:12:49.335000+00:00","2019-09-20 08:26:17.768000+00:00","808","890","West Crosscauseway","Corner of West Crosscauseway & Buccleugh Street","55.943861983330955","-3.184972223259024","252","Kings Buildings 1","Grant Institute","55.92418540667696","-3.173830830087809"
"2019-09-20 08:15:12.138000+00:00","2019-09-20 08:27:45.296000+00:00","753","355","Inverleith Row","Corner of Inverleith Row & Inverleith Terrace","55.964145597867244","-3.2020735606114386","884","IGMM","IGMM at Western General Hospital","55.96248692705142","-3.232031328469361"
"2019-09-20 08:15:17.039000+00:00","2019-09-20 08:23:08.621000+00:00","471","359","Causewayside","Causewayside outside NLS","55.93642987756881","-3.1801149035579783","253","Kings Building 2","Sanderson Building","55.92320215516664","-3.1716462453634904"
"2019-09-20 08:17:19.384000+00:00","2019-09-20 08:40:47.406000+00:00","1408","183","Waverley Bridge","near the top of the South ramp","55.95134439884462","-3.1914209989898836","285","Ocean Terminal","Debenhams / Puregym entrance","55.981286014792985","-3.176351263805259"
"2019-09-20 08:20:09.149000+00:00","2019-09-20 08:27:35.569000+00:00","446","247","Charlotte Square","North Corner of Charlotte Square","55.95233546161639","-3.2071011721072864","183","Waverley Bridge","near the top of the South ramp","55.95134439884462","-3.1914209989898836"
